record_id,source_system,customer_id,customer_name,customer_email,phone_raw,age_raw,gender_raw,signup_date_raw,order_id,order_date_raw,ship_date_raw,delivery_date_raw,customer_timezone,country_raw,city_raw,postal_code_raw,product_category_raw,product_name_raw,sku_raw,quantity_raw,unit_price_raw,currency_raw,discount_raw,shipping_cost_raw,item_weight_raw,payment_method_raw,order_status_raw,returned_flag_raw,return_reason_raw,satisfaction_score_raw,loyalty_points_raw,site_visits_last30_raw,support_tickets_90d_raw,distance_to_warehouse_km_raw,campaign_source_raw,customer_segment_raw,support_ticket_date_raw,complaint_text_raw,ingestion_batch,data_source_note
GM-00609,in-store,CUST-000182,Sofia Reyes,sofia.reyes@gmailcom,na,37,Female,27/07/22,ORD-YH2BV8BT,18/08/24,2024-08-26,27/08/24,America/New_York,Canada,Vancouver,97949,Fitness,Trail Running Bag,sku_179528,1,179.16,CAD,16.6%,31.23,6.675,paypal,ok,No,,5,419,11,1,437.88,,Loyal,08/20/2024,Received wrong color.,api_stream_v2,Some returns are recorded only in support tickets.
GM-01282,partner-api,CUST-001298,Juan O’Connor,juan.oconnor506@gmai.com,+41 08 516 47 29,72,NA,20240501,ORD-EW31XFJN,2024-06-08,06/12/2024 12:00 AM,2024-06-25,UTC+8,Canda,Ottawa,45411,Beauty,Aloe Moisturizer,BE 599,1,182.88,CAD,9.5%,2.38,2942 g,Debit Card,refund issued,Returned,None,4,727,13,2,325.16,FB,OCC,20240619,The size chart didnâ€™t match.,legacy_excel_export,Duplicate order records possible due to API retry.
GM-01037,mobile,CUST-000869,Maria Kim,maria.kim675@company.com,+1 (9) 033-2316,71,na,23/08/23,ORD-LNR05AUR,06/06/25,07-06-2025,2025/06/25,JST,Switzerland,Zurich,N/A,READING,Productivity Journal,BO 120,3 pcs,42.21,CHF,8.1%,14.79,2.06 kg,wire,ok,No,,3,536,3,4,840.81,email,first-time,2025-07-29,El producto llegÃ³ tarde.,batch_B_latin1,Dates came from mixed regional settings.
GM-01330,Partner API,CUST-000070,Sofia Müller,sofia.mller937@gmail.com,+63 978 726 3262,,male,25 Dec 2023,ORD-MJJWL83Q,2024-09-04,2024/09/05,05-10-2024,UTC+8,Brasil,Brasília,0000,Home & Kitchen,Kitchen Scale,SKU-HOM-2117,1,R$60.68,BRL,5.7%,29.30,6.200,applepay,on the way,-,,4,9999,16,0,853.56,email,repeat,28-Oct-2024 00:00,Customer wrote: “not what I expected”.,batch_B_latin1,Some returns are recorded only in support tickets.
GM-01019,Market Place,CUST-000523,Nguyá»…n Lee,nguyn.lee435@yahoo.com,-,47,M,08/12/26,ORD-EDEKG0Z5,01-12-2026,2026-12-08,"Jan 03, 2027",Asia/Manila,United States,Chicago,T3S 7J4,Sporting Goods,Jump Rope,,3,$145.73,USD,39.0%,14.77,5.583,VISA/MC,delivered,N,,5,293,15,1,123.9,AFF,repeat,2027/02/04,Great service — fast delivery!,api_stream_v2,Duplicate order records possible due to API retry.
GM-01416,in-store,CUST-000653,Paulo Wong,paulo.wong96@company.com,+41 15 095 31 15,120,Non-binary,20220924,ORD-C5HPAMKG,10/12/24,12/16/2024 12:00 AM,2025-01-06 00:00,PHT,United states,San Francisco,Y3F 9L7,Elec.,USB-C Hub,,1,na,USD,3.4%,,1.414,CC,Returnd,TRUE,damaged,3,415,8,0,366.03,AFF,New,"Jan 28, 2025",Package arrived late.,batch_B_latin1,"Merged from checkout, CRM, and support extracts."
GM-00984,Partner API,CUST-001279,ZOË MÜLLER,zo.mller191@outlook.com,+1 (5) 135-2849,36,unknown,2024/04/17,ORD-CSPFF56S,2024/06/09,06/18/2024,20240627,,Switzerland,Geneva,84526,Book,-,BO 926,4,47.88,CHF,6%,12.39 ,4.024,card,Completed,No,,4,255,24,2,467.84,Google Ads,New,08/20/2024,Payment failed twice but card was charged.,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-00250,partner-api,CUST-001023,Yuki Kowalski,yuki.kowalski841@gmail.com,+81-91-0708-6117,71,,,ORD-OG996JLU,2025-10-13,45950,20251113,Europe/Zurich,Brazil,Rio de Janeiro,unknown,ELECTRONICS,Smart Watch,,3,2275.28,BRL,0.04,"12,21",5.851,COD,complete,No,none,5,0,na,0,312.3,affiliate,V.I.P.,2025/12/09,Great service — fast delivery!,batch_B_latin1,Some returns are recorded only in support tickets.
GM-01871,call centre,CUST-001268,Đức Davis,c.davis53@yahoo.com,+1 (6) 756-0349,33,M,07/31/2025,ORD-QANAXC8D,27 Sep 2025,2025-09-29 00:00,NULL,Europe/Zurich,Switzerland,Geneva,0000,ELECTRONICS,Wireless Mouse,,5,648.16,CHF,10.8%,6.87,2.99 lbs,cash delivery,in transit,No,,unknown,761,1,2,948.44,Facebook,Dormant,"Dec 10, 2025",Entrega atrasada em SÃ£o Paulo.,legacy_excel_export,Duplicate order records possible due to API retry.
GM-01131,web,CUST-000921,Ava Wilson,ava.wilson149@gmai.com,+41 68 096 45 57,50,male,13-04-2021,ORD-9VABRFFE,2024-07-02,2024-07-12,2024-07-16 00:00,JST,singapore,Singapore,0000,Fashion,Linen Dress,,2,248.03 ,SGD,10.9%,29.05,1.81 kg,Cash on Delivery,returned,Yes,Item not as described,3,742,10,0,11.78,affiliate,repeat,20-08-2024,El producto llegÃ³ tarde.,batch_B_latin1,Currency conversion not yet standardized.
GM-01127,Call Center,CUST-000835,Zoë Dubois,zo.dubois@gmailcom,+1 (0) 715-8336,16,Prefer not to say,NA,ORD-GZKY1Y8G,12/16/2025 12:00 AM,12/22/2025 12:00 AM,03-01-2026,PST,Australia,Perth,78627,Fitness,Yoga Mat,sku_708872,2,AUD 356.90,AUD,33.0%,"26,06",6.084,Apple-Pay,payment failed,No,,3,-,17,0,1434.21,,Occasional,02 Mar 2026,?,api_stream_v2,Dates came from mixed regional settings.
GM-00089,Partner API,CUST-000081,Léa Reyes,None,+63 969 176 7993,67,,14-07-2024,,20250211,2025-13-01,11/03/25,America/New_York,NULL,Sydney,75095,Books,Cookbook: Asian Flavors,-,two,N/A,AUD,6.6%,AUD 15.35,6.832,GCash,delivered,No,,5,386,15,0,1135.81,Google Ads,loyal,11 Apr 2025,unknown,legacy_excel_export,Some returns are recorded only in support tickets.
GM-00418,marketplace,CUST-000582,Jose Reyes,jose.reyes253@yahoo.com,+41 95 748 59 13,61,Female,01 Apr 2024,ORD-G9TDROJ0,04/22/2024,2024-05-02,20240529,EST,Frnce,Marseille,N/A,Books,Travel Guide Switzerland,sku_882069,1,29.67,EUR,13.7%,19.84,0.639,ATM card,pending,No,,5,950,23,0,1513.05,google,occasional,2024-06-26,Great service — fast delivery!,batch_B_latin1,Some returns are recorded only in support tickets.
GM-01559,marketplace,CUST-000477,Jose François,jose.franois985@company.com,+41 39 790 98 71,34,Non-binary,na,ORD-AS2PIMK9,16-10-2024,2024-10-15 00:00,2024-10-17 00:00,EST,United States,Austin,9049,home kitchen,Vacuum Bottle,HO 123,?,160.11,USD,5.7%,13.29 ,7.647,CC,delivrd,No,,1,531,17,35,899.08,Email Campaign,At Risk,12/15/2024 12:00 AM,Missing manual in box.,api_stream_v2,Currency conversion not yet standardized.
GM-01856,mobile,CUST-001067,Chloe Davis,-,+81-43-5348-5977,22,Male,01-03-2023,ORD-AIXSXPWO,06/13/2025 12:00 AM,20250619,12 Jul 2025,UTC+8,Australia,Sydney,39041,Sporting Goods,Jump Rope,SKU-SPO-6664,2,None,AUD,29%,A$29.31,7.510,Pay Pal,Cancelled,No,unknown,3,NA,0,0,641.62,facebook,Occasional Buyer,2025/08/17,Address contains special characters and courier could not read it.,batch_C_windows1252,Currency conversion not yet standardized.
GM-01804,in-store,CUST-000647,Ana Dubois,ana.dubois@examplecom,+63 996 676 8044,54,female,2025-06-07,ORD-DT42C65H,11/22/2026 12:00 AM,?,20261205,,Singapore,Singapore,93976,Sports,Trail Running Bag,sku_792864,3,319.08,SGD,na,5.71,6.961,paypal,DELIVERED,No,,5,337,5,35,0,none,NULL,2026/12/19,El producto llegÃ³ tarde.,legacy_excel_export,Currency conversion not yet standardized.
GM-01753,call centre,CUST-000406,Søren Kim,sren.kim613@example..com,+41 03 018 41 66,40,Male,20 Mar 2024,ORD-84FRK7JB,14 Apr 2024,2024-04-23 00:00,20240511,Asia/Manila,switzerland,Geneva,N/A,Clothing,Running Shoes,FA 296,1,12.05,CHF,5.3%,9.91 ,0.894,Credit Card,pending,No,none,5,658,11,0,667.43,AFF,vip,09/05/24,Address contains special characters and courier could not read it.,batch_C_windows1252,Currency conversion not yet standardized.
GM-00977,in-store,CUST-000336,Sofia Santos,sofia.santos260@company.com,+1 (1) 266-6743,-,Non-binary,2021/09/05,ORD-E6Y6JZ9U,2024-04-24 00:00,2024/04/25,?,UTC+8,America,San Francisco,N/A,books,Cookbook: Asian Flavors,SKU-BOO-4029,2,34.53,USD,11%,3.06 ,6.072,,Completed,No,,2,15000,10,0,998.25,Facebook,premium,20240501,,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-01648,web,CUST-001085,Renée Núñez,rene.nez799@gmail.com,+41 28 112 23 56,29,Male,2024-09-06,ORD-JYSEJGMH,07-Mar-2026 00:00,11-Mar-2026 00:00,03/17/2026 12:00 AM,Europe/Zurich,france,Marseille,U1D 6M4,Elec.,Smart Watch,EL 649,4,614.80,EUR,15.2%,0.27,3.68 kg,debit-card,on the way,No,NA,2,291,18,2,336.9,email,Loyal,03/29/2026,Package arrived late.,batch_B_latin1,Some returns are recorded only in support tickets.
GM-00703,call centre,CUST-001108,Siti Núñez,siti.nez@hotmailcom,+41 48 741 11 67,78,Female,2024/08/23,ORD-4ZYK2PBC,20/12/25,28/12/25,2026/01/01,,Canada,Toronto,0000,beauty,Sunscreen SPF50,,1,CAD 62.48,CAD,9.9%,34.92,0.696,paypal,delivrd,FALSE,,5,737,8,na,1417.26,email,occasional,20260105,Payment failed twice but card was charged.,batch_B_latin1,Dates came from mixed regional settings.
GM-01097,web,CUST-000062,Jürgen Davis,jrgen.davis476@company.com,+63 919 809 0730,68,Prefer not to say,2023/01/25,ORD-NM85R0DB,2026-02-18 00:00,2026-02-27,2026-03-11,UTC+8,Frnce,Toulouse,N/A,fashion,Running Shoes,,100,242.32,EUR,13%,27.61,7.347,Apple Pay,Delivered,No,,5,380,12,0,562.45,Email Campaign,churn risk,05/01/2026 12:00 AM,The item was damaged when opened.,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-01493,Partner API,CUST-000473,Amina Wong,amina.wong132@gmail.com,+41 94 710 29 36,34,M,"Nov 12, 2024",ORD-BOT78Y8I,"Sep 25, 2024",02/10/24,10/23/2024,PHT,Philippines,quezon city,6500,Elec.,4K Action Camera,,2,PHP 18204.68,PHP,30.1%,1354.16,5.36 kg,COD,complete,No,none,-,457,9,0,9999,Organic,V.I.P.,20-Oct-2024 00:00,The size chart didnâ€™t match.,legacy_excel_export,"Merged from checkout, CRM, and support extracts."
GM-00867,marketplace,CUST-000267,Lucas Núñez,lucas.nez60@yahoo.com,+81-92-2002-5822,68,NA,"Dec 17, 2022",ORD-1TPCCDRB,19 Jan 2025,2025-01-23,"Feb 16, 2025",PST,Canada,Montreal,6445,SPORTS,Yoga Mat,sku_864610,-2,262.26,CAD,0.07,C$4.72,5.429,-,RETURN,Returned,DEF,5,65,2,0,1086.05,na,N/A,19/03/25,No complaint.,batch_C_windows1252,Dates came from mixed regional settings.
GM-00509,web,CUST-001161,Aiko Miller,aiko.miller545@gmail.com,+81-33-1665-9373,64,-,2021-03-18,ORD-VSYHEGKJ,2024/05/07,06-May-2024 00:00,"May 16, 2024",America/New_York,Japan,Yokohama,U6W 2K2,ELECTRONICS,Café Espresso Maker,sku_685362,1,75198.34,JPY,2.1%,¥167.67,3.450,Credit Card,delivrd,No,none,5,732,10,0,371.52,AFF,At Risk,06/20/2024,Great service — fast delivery!,batch_B_latin1,Dates came from mixed regional settings.
GM-01164,mobile,CUST-000304,Emma Garcia,emma.garcia578@yahoo.com,+41 84 385 84 52,59,Male,2023/03/15,ORD-NDN0CE9Y,2024/07/18,2024-07-27 00:00,2024-08-15 00:00,,france,Lyon,1198,READING,Cookbook: Asian Flavors,sku_357096,2,,EUR,8.7%,27.81 ,2.347,ATM card,Completed,No,,1,,19,0,426.29,email,occasional,09/10/2024 12:00 AM,Address contains special characters and courier could not read it.,legacy_excel_export,Some returns are recorded only in support tickets.
GM-00142,mobile,CUST-000054,José Núñez,jos.nez482@gmai.com,+1 (9) 981-6153,46,Female,"Apr 22, 2024",ORD-IRHECY11,13 Jan 2025,17-Jan-2025 00:00,20250206,America/New_York,N/A,Bern,85214,HOME-KITCHEN,Vacuum Bottle,sku_439020,2,188.58,CHF,16.1%,CHF 28.89,13.20 kg,Apple-Pay,Delivered,No,,3,922,20,0,1401.2,email,V.I.P.,-,Produit arrivé cassé.,batch_A_utf8,Dates came from mixed regional settings.
GM-00594,web,CUST-000594,Jürgen Hernández,jrgen.hernndez483@outlook.com,N/A,24,M,2023/12/25,ORD-6CUX94XB,14-06-2025,"Jun 20, 2025", 07/07/2025 12:00 AM ,AEST,SG,SG,85545,Kitchen & Home,Memory Foam Pillow,,1,"135,41",SGD,0.23,S$12.25,6.560,Credit Card,Returnd,Yes,Late delivery,unknown,1183,16,3,28.92,email,VIP, 20250719 ,Great service — fast delivery!,batch_C_windows1252,Currency conversion not yet standardized.
GM-01840,mobile,CUST-000284,Olivia Núñez,olivia.nez at gmai.com,+81-67-2365-6554,47,female,2023/05/03,ORD-T1VAUHW1,2024-11-04 00:00,09/11/24,45605,America/New_York,United States,Los Angeles,0000,beauty,Men’s Grooming Kit,sku_234118,1,130.58,N/A,0.7%,30.90,1.734,wire,shipping,No,none,2,578,13,3,None,facebook,?,20/12/24,Produit arrivé cassé.,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-00186,NULL,CUST-000292,María Lopez,mara.lopez274@gmail.com,+1 (3) 188-3845,24,,20240501,ORD-HDSZW1YE,01-Feb-2026 00:00,"Jan 31, 2026",-,CET,Brazil,Rio de Janeiro,0000,Home/Kitchen,Bamboo Organizer,HO 311,2,1132.44,BRL,55.2%,R$127.02,6282 g,credit_card,delivrd,No,,4,210,15,0,200.47,Facebook,N,20-02-2026,Received wrong color.,legacy_excel_export,Currency conversion not yet standardized.
GM-00270,marketplace,CUST-000944,Søren Brown,sren.brown639@company.com,+41 92 714 36 94,76,NB,20231225,ORD-THSCWD7X,04 Jun 2025,2025/06/09,"Jun 06, 2025",Europe/Zurich,france,Lyon,N/A,sports,Yoga Mat,SKU-SPO-6263,2,137.90,EUR,10.4%,17.12,3.586,paypal,delivered,No,,1,493,20,1,1283.11,Google Ads,at-risk,11-Jun-2025 00:00,na,batch_C_windows1252,Currency conversion not yet standardized.
GM-00058,partner-api,CUST-001300,Ava Cruz,ava.cruz193@gmail.com,+1 (9) 635-3390,58,F,12-12-2022,ORD-QOMTS1EG,18 Feb 2025,20250227,"Mar 24, 2025",JST,France,Paris,N/A,Media/Books,Data Science Handbook,,5,6.76,EUR,19.8%,27.57,5.485,Apple-Pay,delivrd,None,-,5 stars,317,11,0,263.86,email,, 05/20/2025 12:00 AM ,Customer wrote: “not what I expected”.,api_stream_v2,Duplicate order records possible due to API retry.
GM-01176,?,CUST-000121,Mateo Johnson,mateo.johnson592@gmai.com,+41 41 916 84 63,37,male,2024/05/26,ORD-8KNTBVBC,2025-10-04 00:00,20251005,not a date,EST,United States,L.A.,0000,elec,4K Action Camera,SKU-ELE-9452,3,695.23,USD,110%,"5,31",6.95 kg,cod,ok,No,,2,354,5,1,?,,repeat,07-11-2025,Missing manual in box.,batch_B_latin1,Duplicate order records possible due to API retry.
GM-00959,web,CUST-001105,unknown,ava.garca104@yahoo.com,+1 (2) 300-4003,72,Male,16/06/26,ORD-S97ZW1RO,20260601,30/05/26,06/07/2026,,Germany,Hamburg,10960,BEAUTY,Hair Dryer,sku_828321,1,€74.67,EUR,27%,EUR 27.53,NULL,credit_card,DELIVERED,No,-,4,661,19,0,568.81,Organic,loyal,06/13/2026 12:00 AM,No complaint.,batch_C_windows1252,Currency conversion not yet standardized.
GM-01122,Mobile App,CUST-000397,Léa Kim,la.kim560@gmail.com,+63 991 214 3779,40,NB,2023-11-03,ORD-0316EHXL,27 Dec 2024,12/29/2024,?,PHT,PHL,Cebu City,0000,SPORTS,Yoga Mat,,one,3691.60,PHP,3.7%,1068.80,5.39 kg,card,shipped,No,,4,469,8,0,22.0,email,repeat,04/03/25,Customer wrote: “not what I expected”.,api_stream_v2,Some returns are recorded only in support tickets.
GM-01694,Call Center,CUST-000036,Sofia Schneider,sofia.schneider151@outlook.com,+41 81 593 35 81,72,Prefer not to say,08-11-2024,ORD-6OB4960D,10/05/2024 12:00 AM,None,11-Oct-2024 00:00,,canada,Toronto,0000,BEAUTY,Aloe Moisturizer,sku_809807,2,57.57,CAD,16.3%,39.14,4.366,card,delivrd,No,,3,1101,11,1,893.46,Facebook,Loyal,04 Nov 2024,Entrega atrasada em SÃ£o Paulo.,batch_C_windows1252,Legacy export may contain mojibake in names/cities.
GM-01273,partner-api,CUST-000928,Đức Dela Cruz,c.dela.cruz652@company.com,+1 (6) 214-7720,37,unknown,20220927,ORD-O6TIQJER,12-Sep-2025 00:00,"Sep 12, 2025",19-09-2025,EST,Philippines,Taguig,N/A,Fitness,Yoga Mat,,4,PHP 15215.45,PHP,na,1764.48,2.013,PayPal,in transit,No,,5 stars,498,3,2,34.89,Google Ads,churn risk,23/10/25,?,batch_A_utf8,Legacy export may contain mojibake in names/cities.
GM-01161,Call Center,CUST-000893,Ethan Lopez,ethan.lopez62@company.com,+81-52-3335-4211,36,male,17/01/23,ORD-2H6O4PSU,2025-05-11 00:00,"May 11, 2025",09-05-2025,Asia/Manila,Brazil,Brasília,B3L 5Q5,Home & Kitchen,Air Fryer,HO 387,1,756.29,BRL,N/A,R$53.60,13.582,Pay Pal,complete,No,,3,700,7,1,1559.13,google,VIP,unknown,Customer can’t access return portal.,api_stream_v2,Duplicate order records possible due to API retry.
GM-01295,web,CUST-000072,Maria Nguyễn,maria.nguyn at outlook.com,+81-81-1205-5415,68,Male,08-08-2022,ORD-0T3GEMNI,20240814,15/08/24,26 Aug 2024,Europe/Zurich,Canada,Vancouver,2662,Electronics,Smart Watch,EL 620,1 pcs,869.36,CAD,13.3%,CAD 34.62,2.79kg,Apple-Pay,FAILED,N/A,-,4,314,24,1,131.08,FB,loyal,17-Sep-2024 00:00,unknown,batch_B_latin1,Duplicate order records possible due to API retry.
GM-00459,marketplace,CUST-000883,na,ava.santos635@yahoo.com,+63 959 456 0695,21,male,05/08/2024,ORD-XVD2DHW5,"Apr 15, 2024",2024-04-13 00:00,N/A,,singapore,NULL,6748,Electronic,CafÃ© Espresso Maker,EL 802,1,510.81,SGD,-10.0%,12.96,4.58 kg,VISA/MC,shipping,No,,2,313,21,1,22.15,Facebook,New,2024-06-08 00:00,Missing manual in box.,batch_A_utf8,Legacy export may contain mojibake in names/cities.
GM-01833,mobile,CUST-000132,Aiko Wong,aiko.wong148@outlook.com,+81-34-1721-8909,52,N/A,2024-11-14,ORD-H270D20E,2024-10-02,20241012,"Oct 10, 2024",EST,Philippines,Cebu City,1300,BEAUTY,Sunscreen SPF50,sku_815316,3,720.88,PHP,22.6%,"₱1,701.72",6.026,Debit Card,DELIVERED,No,,5,-,unknown,1,26.71,Organic,at-risk,,Entrega atrasada em SÃ£o Paulo.,batch_B_latin1,"Merged from checkout, CRM, and support extracts."
GM-01188,Call Center,CUST-000626,Søren Hernández,sren.hernndez112@yahoo.com,+81-48-2319-6705,50,F,2024-01-16,ORD-MIO0VTXN,"Sep 14, 2024",18-09-2024,22-09-2024,UTC+8,switzerland,Lausanne,0000,Clothes,Sunglasses,SKU-FAS-4650,2,189.37,CHF,10.2%,28.13,7.204,GCASH,delivered,0,none,5,104,10,4,679.4,email,Loyal,11/18/2024 12:00 AM,No complaint.,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-00958,in-store,CUST-001254,RenÃ©e Smith,rene.smith191@outlook.com,+1 (0) 515-2442,50,Male,06/21/2026,ORD-63EJ3HXA,2026/10/23,27-10-2026,10-Nov-2026 00:00,GMT+1,Canada,Ottawa,9633,Media/Books,Productivity Journal,,1,33.40,EUR,22.2%,None,4.153,BT,complete,None,,3,739,24,0,956.06,?,Dormant,22 Nov 2026,Missing manual in box.,legacy_excel_export,Dates came from mixed regional settings.
GM-01451,partner-api,CUST-000561,Olivia Tan,olivia.tan740@company.com,+41 88 952 61 69,66,Female,08-02-2024,ORD-RWVQU2CJ,15-Jul-2024 00:00,18-07-2024,"Aug 05, 2024",America/New_York,Philippines,Taguig,0000,Electronics ,Wireless Mouse,SKU-ELE-8273,-1,PHP 36187.47,PHP,8%,402.83,2.570,Apple Pay,PEND,No,,2,0,9,0,34.04,Influencer,Occasional Buyer,2024/09/24,Address contains special characters and courier could not read it.,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-00975,Web ,CUST-001036,Juan Schneider,juan.schneider921@gmai.com,N/A,37,NULL,"Jun 03, 2024",ORD-TXTIDRO3,13 Apr 2024,22/04/24,07-05-2024,,Germany,Berlin,N/A,Sporting Goods,Jump Rope,sku_523940,1,"59,25",EUR,0.20,27.27,1.306,cod,delivered,1,,3,419,27,1,411.06,Google Ads,repeat,"May 07, 2024",Customer wrote: “not what I expected”.,api_stream_v2,Some returns are recorded only in support tickets.
GM-00408,marketplace,CUST-000696,Siti Nguyễn,siti.nguyn733@company.com,+41 22 709 55 77,32,Non-binary,07/24/2025,ORD-ZVTPH61I,unknown,12/14/2025 12:00 AM,10/01/26,,Ger,Frankfurt,20097,elec,Wireless Mouse,EL 494,1,356.14,EUR,5.9%,29.99,0.586,NA,Completed,No,NA,3,844,15,3,857.91,none,Regular,12-02-2026,N/A,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-01034,call centre,CUST-000009,Björk Kim,bjrk.kim232@company.com,+1 (9) 582-0388,54,M,14-03-2025,ORD-WZ84F358, 16 Dec 2025 ,"Dec 25, 2025",19-01-2026,Asia/Manila,Canada,Ottawa,N/A,Beauty,Vitamin C Serum,BE 105,1,54.35,CAD,24.0%,"18,08",5.81 kg,debit-card,ok,No,,4,387,8,many,1025.46,Influencer,New,20260204,Payment failed twice but card was charged.,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-00525,Partner API,CUST-001090,Juan Davis,juan.davis247@gmail.com,+81-06-7524-7507,66,Male,08-01-2023,ORD-RIXG2RJF,05/04/2024 12:00 AM,-,20240509,UTC+8,Germany,Berlin,N/A,Fashion,Leather Wallet,,2,272.29,EUR,13%,€8.15,4.437,G Cash,Pending,No,NA,1,55,7,0,464.61,affiliate,VIP,30-Jun-2024 00:00,The item was damaged when opened.,legacy_excel_export,Dates came from mixed regional settings.
GM-00571,WEB,CUST-001137,Mia Nguyễn,mia.nguyn408@hotmail.com,+41 08 940 94 34,66,unknown,"Feb 08, 2024",ORD-SPK7SCKU,14 Apr 2024,2024/04/20,2024-04-17 00:00,PHT,singapore,Singapore,44816,Beauty,Matte Lipstick,,2,48.38,SGD,30.3%,NA,6.204,GCASH,DELIVERED,No,,3,514,2,1,8.59,AFF,Regular,,-,batch_C_windows1252,Currency conversion not yet standardized.
GM-00471,Store,CUST-000705,Chloé Wilson,chlo.wilson177@outlook.com,+63 989 358 0583,70,M,13 May 2024,ORD-EA1JZDZ1,05/23/2024,2024/05/26,31-May-2024 00:00,PST,Philippines,Pasig,L1O 1C4,Home/Kitchen,Rice Cooker,sku_124622,2,8393.31,PHP,7.3%,₱830.65,NA,CC,refund issued,Returned,No longer needed,excellent,106,14,1,N/A,N/A,New,"Jun 24, 2024",Customer can’t access return portal.,batch_B_latin1,Dates came from mixed regional settings.
GM-00507,Store,CUST-000662,Mia MÃ¼ller,mia.mller529@gmai.com,+41 42 771 85 51,NA,Prefer not to say,20230120,ORD-P79YIO0E,20260118,unknown,16-02-2026,CET,Canada,Ottawa,80156,Home and Kitchen,Air Fryer,SKU-HOM-1572,1,249.33,CAD,2.3%,CAD 4.71,14.085,COD,Returned,TRUE,N/A,4,549,17,0,NULL,affiliate,Occasional,20260312,unknown,batch_A_utf8,Legacy export may contain mojibake in names/cities.
GM-00008,Market Place,CUST-000360,Léa Smith,la.smith826@yahoo.com,+81-06-0715-9696,None,Male,2021-08-06,ORD-37D4IVSO,2025-08-02 00:00,"Aug 01, 2025",08/07/2025 12:00 AM,America/New_York,Germany,München,56019,Media/Books,AI Ethics Primer,,2,34.21,EUR,13.3%,"31,27",2.222,applepay,CANCELLED,No,NA,None,417,0,0,85.39,affiliate,premium,31-Jul-2025 00:00,Customer can’t access return portal.,batch_A_utf8,Dates came from mixed regional settings.
GM-01754,in-store,CUST-000494,Noah Nguyễn,noah.nguyn538@company.com,+81-47-4664-3611,18,unknown,2022/07/17,ORD-MQZ8RQZA,10-Jan-2026 00:00,2026-01-17,10/02/26,,Brazil,Brasília,4665,Personal Care,Hydrating Toner,BE 533,3,R$460.69,BRL,5.9%,127.33,12.08 lbs,Apple-Pay,Completed,No,,5,417,14,1,1376.0,,Occasional Buyer,03-04-2026,Entrega atrasada em SÃ£o Paulo.,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-01319,Call Center,CUST-000460,Mateo Nguyễn,mateo.nguyn120@company.com,+81-16-9989-5317,16,NA,20200827,ORD-VTJQSBVY,20240306,"Mar 15, 2024",2024-03-13 00:00,AEST,Swiss,Zurich,0000,HOME-KITCHEN,Rice Cooker,HO 606,1,,CHF,10.1%,26.80,13.45 kg,applepay,delivrd,No,,2,655,0,2,965.09,Google Ads,New,2024/04/13,Entrega atrasada em SÃ£o Paulo.,batch_A_utf8,Currency conversion not yet standardized.
GM-00466,mobile,CUST-000480,Juan O’Connor,juan.oconnor657@example..com,+63 930 121 7099,61,NULL,2021-12-20,ORD-GVP6U3T7,2025/05/11,20 May 2025,?,PHT,Australia,Sydney,10833,Beauty,Menâ€™s Grooming Kit,sku_665133,4,154.15,AUD,20.6%,15.24,0.572,Debit Card,DELIVERED,No,,5,799,6,3,1157.4,Facebook,Loyal,30-07-2025,Received wrong color.,legacy_excel_export,Some returns are recorded only in support tickets.
